left_eye_from_center,right_eye_from_center,start_time,end_time,left_eye_dim,right_eye_dim,left_eye_x,right_eye_x,duration,slide
"[-9.0, -1.0]","[3.0, -1.5]",56.56666666666666,56.6,"(34, 82)","(35, 84)",-9.0,3.0,0.033333333333338544,8
"[-9.0, -1.0]","[3.0, -1.5]",56.6,56.63333333333333,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",56.63333333333333,56.666666666666664,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",56.666666666666664,56.7,"(34, 82)","(35, 84)",-9.0,3.0,0.033333333333338544,8
"[-9.0, -1.0]","[3.0, -1.5]",56.7,56.733333333333334,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",56.733333333333334,56.766666666666666,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",56.766666666666666,56.8,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",56.8,56.833333333333336,"(34, 82)","(35, 84)",-9.0,3.0,0.033333333333338544,8
"[-9.0, -1.0]","[3.0, -1.5]",56.833333333333336,56.86666666666667,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",56.86666666666667,56.9,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",56.9,56.93333333333333,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",56.93333333333333,56.96666666666667,"(34, 82)","(35, 84)",-9.0,3.0,0.033333333333338544,8
"[-9.0, -1.0]","[3.0, -1.5]",56.96666666666667,57.0,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.0,57.03333333333333,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.03333333333333,57.06666666666666,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.06666666666666,57.1,"(34, 82)","(35, 84)",-9.0,3.0,0.033333333333338544,8
"[-9.0, -1.0]","[3.0, -1.5]",57.1,57.13333333333333,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.13333333333333,57.166666666666664,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.166666666666664,57.2,"(34, 82)","(35, 84)",-9.0,3.0,0.033333333333338544,8
"[-9.0, -1.0]","[3.0, -1.5]",57.2,57.233333333333334,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.233333333333334,57.266666666666666,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.266666666666666,57.3,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.3,57.333333333333336,"(34, 82)","(35, 84)",-9.0,3.0,0.033333333333338544,8
"[-9.0, -1.0]","[3.0, -1.5]",57.333333333333336,57.36666666666667,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.36666666666667,57.4,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.4,57.43333333333333,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.43333333333333,57.46666666666667,"(34, 82)","(35, 84)",-9.0,3.0,0.033333333333338544,8
"[-9.0, -1.0]","[3.0, -1.5]",57.46666666666667,57.5,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.5,57.53333333333333,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.53333333333333,57.56666666666666,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.56666666666666,57.6,"(34, 82)","(35, 84)",-9.0,3.0,0.033333333333338544,8
"[-9.0, -1.0]","[3.0, -1.5]",57.6,57.63333333333333,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.63333333333333,57.666666666666664,"(34, 82)","(35, 84)",-9.0,3.0,0.03333333333333144,8
"[-9.0, -1.0]","[3.0, -1.5]",57.666666666666664,57.7,"(34, 82)","(35, 84)",-9.0,3.0,0.033333333333338544,8
"[-9.0, -1.0]","[3.0, -1.5]",57.7,57.733333333333334,"(43, 82)","(43, 82)",-9.0,3.0,0.03333333333333144,8
"[-3.0, -3.5]","[9.0, -0.5]",57.733333333333334,57.766666666666666,"(41, 81)","(42, 81)",-3.0,9.0,0.03333333333333144,8
"[-3.5, -2.5]","[9.5, 0.0]",57.766666666666666,57.8,"(41, 81)","(43, 80)",-3.5,9.5,0.03333333333333144,8
"[-2.5, -2.5]","[9.0, 0.5]",57.8,57.833333333333336,"(42, 82)","(42, 82)",-2.5,9.0,0.033333333333338544,8
"[-3.0, -3.0]","[9.0, -1.0]",57.833333333333336,57.86666666666667,"(42, 80)","(42, 80)",-3.0,9.0,0.03333333333333144,8
"[-2.0, -3.0]","[10.0, 0.0]",57.86666666666667,57.9,"(41, 81)","(42, 84)",-2.0,10.0,0.03333333333333144,8
"[-5.5, -3.5]","[5.0, -1.0]",57.9,57.93333333333333,"(38, 81)","(40, 83)",-5.5,5.0,0.03333333333333144,8
"[-9.5, -2.0]","[1.5, -1.0]",57.93333333333333,57.96666666666667,"(39, 80)","(38, 83)",-9.5,1.5,0.033333333333338544,8
"[-10.0, -2.5]","[0.5, -1.0]",57.96666666666667,58.0,"(37, 81)","(37, 84)",-10.0,0.5,0.03333333333333144,8
"[-9.5, -2.5]","[1.0, -0.5]",58.0,58.03333333333333,"(38, 81)","(39, 82)",-9.5,1.0,0.03333333333333144,8
"[-9.5, -2.0]","[3.0, -0.5]",58.03333333333333,58.06666666666666,"(39, 81)","(40, 82)",-9.5,3.0,0.03333333333333144,8
"[-9.5, -2.5]","[2.0, -1.0]",58.06666666666666,58.1,"(39, 81)","(39, 84)",-9.5,2.0,0.033333333333338544,8
"[-9.5, -2.5]","[1.0, -1.5]",58.1,58.13333333333333,"(38, 82)","(39, 86)",-9.5,1.0,0.03333333333333144,8
"[-10.0, -2.0]","[0.0, -1.5]",58.13333333333333,58.166666666666664,"(38, 81)","(38, 84)",-10.0,0.0,0.03333333333333144,8
"[-9.5, -2.0]","[0.0, -1.0]",58.166666666666664,58.2,"(38, 82)","(39, 85)",-9.5,0.0,0.033333333333338544,8
"[-10.0, -2.0]","[0.5, -1.5]",58.2,58.233333333333334,"(38, 80)","(39, 81)",-10.0,0.5,0.03333333333333144,8
"[-9.0, -2.0]","[3.5, -0.5]",58.233333333333334,58.266666666666666,"(38, 81)","(39, 83)",-9.0,3.5,0.03333333333333144,8
"[-9.5, -2.0]","[2.5, -0.5]",58.266666666666666,58.3,"(37, 81)","(39, 84)",-9.5,2.5,0.03333333333333144,8
"[-9.5, -1.5]","[1.0, -1.5]",58.3,58.333333333333336,"(38, 83)","(39, 86)",-9.5,1.0,0.033333333333338544,8
"[-9.5, -2.0]","[2.0, -0.5]",58.333333333333336,58.36666666666667,"(37, 82)","(39, 84)",-9.5,2.0,0.03333333333333144,8
"[-9.0, -1.5]","[3.0, -1.5]",58.36666666666667,58.4,"(38, 82)","(38, 86)",-9.0,3.0,0.03333333333333144,8
"[-8.0, -2.0]","[2.0, -1.0]",58.4,58.43333333333333,"(39, 81)","(39, 85)",-8.0,2.0,0.03333333333333144,8
"[-7.5, -2.5]","[3.5, -0.5]",58.43333333333333,58.46666666666667,"(38, 82)","(39, 87)",-7.5,3.5,0.033333333333338544,8
"[-9.0, -2.0]","[1.5, -1.5]",58.46666666666667,58.5,"(39, 83)","(40, 87)",-9.0,1.5,0.03333333333333144,8
"[-7.5, -2.5]","[1.5, -2.0]",58.5,58.53333333333333,"(38, 82)","(39, 86)",-7.5,1.5,0.03333333333333144,8
"[-8.0, -2.0]","[3.0, -1.5]",58.53333333333333,58.56666666666666,"(38, 82)","(38, 85)",-8.0,3.0,0.03333333333333144,8
"[-8.0, -2.0]","[4.5, -1.0]",58.56666666666666,58.6,"(39, 82)","(39, 87)",-8.0,4.5,0.033333333333338544,8
"[-7.0, -2.5]","[2.5, -1.5]",58.6,58.63333333333333,"(38, 83)","(39, 86)",-7.0,2.5,0.03333333333333144,8
"[-7.5, -2.0]","[4.0, -0.5]",58.63333333333333,58.666666666666664,"(38, 82)","(40, 85)",-7.5,4.0,0.03333333333333144,8
"[-8.0, -2.0]","[4.5, -1.0]",58.666666666666664,58.7,"(39, 82)","(39, 85)",-8.0,4.5,0.033333333333338544,8
"[-8.0, -2.5]","[4.5, -0.5]",58.7,58.733333333333334,"(39, 82)","(40, 84)",-8.0,4.5,0.03333333333333144,8
"[-7.0, -2.5]","[4.0, -1.0]",58.733333333333334,58.766666666666666,"(39, 82)","(40, 85)",-7.0,4.0,0.03333333333333144,8
"[-7.0, -2.5]","[4.5, -1.0]",58.766666666666666,58.8,"(38, 82)","(39, 86)",-7.0,4.5,0.03333333333333144,8
"[-7.0, -2.0]","[5.0, -0.5]",58.8,58.833333333333336,"(39, 84)","(41, 87)",-7.0,5.0,0.033333333333338544,8
"[-6.0, -2.5]","[3.5, -1.5]",58.833333333333336,58.86666666666667,"(39, 84)","(41, 87)",-6.0,3.5,0.03333333333333144,8
"[-6.0, -2.5]","[4.5, -0.5]",58.86666666666667,58.9,"(37, 82)","(39, 86)",-6.0,4.5,0.03333333333333144,8
"[-6.0, -2.5]","[4.0, -0.5]",58.9,58.93333333333333,"(37, 82)","(39, 87)",-6.0,4.0,0.03333333333333144,8
"[-7.0, -2.5]","[2.5, -0.5]",58.93333333333333,58.96666666666667,"(31, 75)","(32, 78)",-7.0,2.5,0.033333333333338544,8
"[-5.5, -0.5]","[-5.0, -1.0]",58.96666666666667,59.0,"(33, 79)","(34, 83)",-5.5,-5.0,0.03333333333333144,8
"[-6.5, -2.5]","[2.5, 0.0]",59.0,59.03333333333333,"(35, 82)","(36, 85)",-6.5,2.5,0.03333333333333144,8
"[-7.0, -2.5]","[4.5, -1.0]",59.03333333333333,59.06666666666666,"(36, 82)","(37, 84)",-7.0,4.5,0.03333333333333144,8
"[-6.0, -2.0]","[4.0, -0.5]",59.06666666666666,59.1,"(37, 82)","(38, 85)",-6.0,4.0,0.033333333333338544,8
"[-6.0, -2.5]","[5.5, -1.0]",59.1,59.13333333333333,"(36, 80)","(36, 81)",-6.0,5.5,0.03333333333333144,8
"[-5.0, -3.0]","[8.5, -1.0]",59.13333333333333,59.166666666666664,"(35, 81)","(37, 81)",-5.0,8.5,0.03333333333333144,8
"[-3.5, -2.5]","[7.5, -0.5]",59.166666666666664,59.2,"(35, 81)","(37, 81)",-3.5,7.5,0.033333333333338544,8
"[-3.5, -2.5]","[7.5, -0.5]",59.2,59.233333333333334,"(35, 81)","(37, 81)",-3.5,7.5,0.03333333333333144,8
"[-3.5, -2.5]","[7.5, -0.5]",59.233333333333334,59.266666666666666,"(35, 81)","(37, 81)",-3.5,7.5,0.03333333333333144,8
"[-3.5, -2.5]","[7.5, -0.5]",59.266666666666666,59.3,"(35, 81)","(37, 81)",-3.5,7.5,0.03333333333333144,8
"[-3.5, -2.5]","[7.5, -0.5]",59.3,59.333333333333336,"(35, 81)","(37, 81)",-3.5,7.5,0.033333333333338544,8
"[-3.5, -2.5]","[7.5, -0.5]",59.333333333333336,59.36666666666667,"(35, 81)","(37, 81)",-3.5,7.5,0.03333333333333144,8
"[-3.5, -2.5]","[7.5, -0.5]",59.36666666666667,59.4,"(35, 81)","(37, 81)",-3.5,7.5,0.03333333333333144,8
"[-3.5, -2.5]","[7.5, -0.5]",59.4,59.43333333333333,"(34, 79)","(35, 79)",-3.5,7.5,0.03333333333333144,8
"[-7.5, -2.0]","[3.5, -0.5]",59.43333333333333,59.46666666666667,"(35, 79)","(36, 78)",-7.5,3.5,0.033333333333338544,8
"[-7.5, -2.5]","[6.0, -1.0]",59.46666666666667,59.5,"(34, 79)","(35, 78)",-7.5,6.0,0.03333333333333144,8
"[-7.5, -2.0]","[6.0, -0.5]",59.5,59.53333333333333,"(36, 80)","(36, 80)",-7.5,6.0,0.03333333333333144,8
"[-7.0, -2.0]","[6.0, -1.0]",59.53333333333333,59.56666666666666,"(35, 79)","(36, 80)",-7.0,6.0,0.03333333333333144,8
"[-6.5, -1.5]","[6.0, -1.0]",59.56666666666666,59.6,"(34, 78)","(36, 80)",-6.5,6.0,0.033333333333338544,8
"[-5.0, -2.0]","[8.0, 0.0]",59.6,59.63333333333333,"(34, 80)","(37, 81)",-5.0,8.0,0.03333333333333144,8
"[-5.0, -2.0]","[8.5, -0.5]",59.63333333333333,59.666666666666664,"(35, 80)","(36, 81)",-5.0,8.5,0.03333333333333144,8
"[-6.0, -2.5]","[6.5, -1.0]",59.666666666666664,59.7,"(35, 80)","(36, 81)",-6.0,6.5,0.033333333333338544,8
"[-6.0, -2.5]","[6.5, -1.0]",59.7,59.733333333333334,"(35, 80)","(36, 81)",-6.0,6.5,0.03333333333333144,8
"[-6.0, -2.5]","[6.5, -1.0]",59.733333333333334,59.766666666666666,"(35, 80)","(36, 81)",-6.0,6.5,0.03333333333333144,8
"[-6.0, -2.5]","[6.5, -1.0]",59.766666666666666,59.8,"(35, 80)","(36, 81)",-6.0,6.5,0.03333333333333144,8
"[-6.0, -2.5]","[6.5, -1.0]",59.8,59.833333333333336,"(35, 80)","(36, 81)",-6.0,6.5,0.033333333333338544,8
"[-6.0, -2.5]","[6.5, -1.0]",59.833333333333336,59.86666666666667,"(33, 80)","(36, 79)",-6.0,6.5,0.03333333333333144,8
"[-7.0, -2.5]","[5.5, -1.0]",59.86666666666667,59.9,"(33, 80)","(36, 82)",-7.0,5.5,0.03333333333333144,8
"[-7.0, -1.5]","[5.0, 0.0]",59.9,59.93333333333333,"(31, 79)","(34, 83)",-7.0,5.0,0.03333333333333144,8
"[-7.5, -0.5]","[4.5, 0.0]",59.93333333333333,59.96666666666667,"(30, 80)","(34, 83)",-7.5,4.5,0.033333333333338544,8
"[-7.0, -1.0]","[3.5, 0.0]",59.96666666666667,60.0,"(30, 79)","(34, 83)",-7.0,3.5,0.03333333333333144,8
"[-6.5, -1.0]","[4.5, 0.0]",60.0,60.03333333333333,"(31, 82)","(34, 87)",-6.5,4.5,0.03333333333333144,8
"[-6.0, -0.5]","[3.5, 0.0]",60.03333333333333,60.06666666666666,"(30, 80)","(33, 84)",-6.0,3.5,0.03333333333333144,8
"[-6.0, -1.0]","[5.0, -0.5]",60.06666666666666,60.1,"(31, 78)","(34, 82)",-6.0,5.0,0.033333333333338544,8
"[-7.0, -0.5]","[4.0, 0.0]",60.1,60.13333333333333,"(31, 77)","(33, 81)",-7.0,4.0,0.03333333333333144,8
"[-7.5, -0.5]","[4.5, -0.5]",60.13333333333333,60.166666666666664,"(33, 79)","(34, 81)",-7.5,4.5,0.03333333333333144,8
"[-7.5, -0.5]","[3.5, 0.0]",60.166666666666664,60.2,"(33, 80)","(34, 81)",-7.5,3.5,0.033333333333338544,8
"[-8.0, -0.5]","[4.5, -1.0]",60.2,60.233333333333334,"(32, 80)","(33, 82)",-8.0,4.5,0.03333333333333144,8
"[-8.0, -1.0]","[2.0, -0.5]",60.233333333333334,60.266666666666666,"(32, 80)","(33, 81)",-8.0,2.0,0.03333333333333144,8
"[-8.0, -1.0]","[3.5, -0.5]",60.266666666666666,60.3,"(31, 79)","(33, 81)",-8.0,3.5,0.03333333333333144,8
"[-7.5, -0.5]","[4.5, -0.5]",60.3,60.333333333333336,"(30, 79)","(33, 82)",-7.5,4.5,0.033333333333338544,8
"[-8.5, -1.0]","[4.0, -0.5]",60.333333333333336,60.36666666666667,"(32, 79)","(35, 81)",-8.5,4.0,0.03333333333333144,8
"[-8.5, -1.0]","[4.5, -0.5]",60.36666666666667,60.4,"(32, 81)","(34, 84)",-8.5,4.5,0.03333333333333144,8
"[-8.5, -1.0]","[3.0, -1.0]",60.4,60.43333333333333,"(32, 83)","(34, 87)",-8.5,3.0,0.03333333333333144,8
"[-9.5, -1.0]","[1.5, -1.0]",60.43333333333333,60.46666666666667,"(31, 82)","(33, 86)",-9.5,1.5,0.033333333333338544,8
"[-9.0, -0.5]","[1.0, -0.5]",60.46666666666667,60.5,"(31, 82)","(33, 86)",-9.0,1.0,0.03333333333333144,8
"[-9.0, -0.5]","[2.0, -0.5]",60.5,60.53333333333333,"(31, 81)","(33, 86)",-9.0,2.0,0.03333333333333144,8
"[-8.5, -0.5]","[4.0, -0.5]",60.53333333333333,60.56666666666666,"(31, 80)","(35, 83)",-8.5,4.0,0.03333333333333144,8
"[-9.0, -0.5]","[3.5, -0.5]",60.56666666666666,60.6,"(31, 80)","(34, 83)",-9.0,3.5,0.033333333333338544,8
"[-8.0, -1.5]","[4.5, 0.0]",60.6,60.63333333333333,"(31, 79)","(34, 83)",-8.0,4.5,0.03333333333333144,8
"[-7.5, -1.5]","[4.5, -1.0]",60.63333333333333,60.666666666666664,"(31, 81)","(35, 85)",-7.5,4.5,0.03333333333333144,8
"[-8.5, -0.5]","[3.5, -0.5]",60.666666666666664,60.7,"(32, 80)","(34, 83)",-8.5,3.5,0.033333333333338544,8
"[-8.0, -1.0]","[5.5, 0.0]",60.7,60.733333333333334,"(33, 81)","(36, 86)",-8.0,5.5,0.03333333333333144,8
"[-7.5, -1.5]","[3.0, -1.0]",60.733333333333334,60.766666666666666,"(34, 80)","(36, 84)",-7.5,3.0,0.03333333333333144,8
"[-8.0, -2.0]","[5.0, -1.0]",60.766666666666666,60.8,"(34, 79)","(37, 83)",-8.0,5.0,0.03333333333333144,8
"[-8.5, -2.0]","[5.5, -0.5]",60.8,60.833333333333336,"(33, 79)","(36, 83)",-8.5,5.5,0.033333333333338544,8
"[-7.5, -1.5]","[4.5, 0.0]",60.833333333333336,60.86666666666667,"(33, 79)","(36, 84)",-7.5,4.5,0.03333333333333144,8
"[-7.5, -1.5]","[4.0, 0.0]",60.86666666666667,60.9,"(33, 79)","(36, 83)",-7.5,4.0,0.03333333333333144,8
"[-7.5, -1.5]","[4.5, 0.0]",60.9,60.93333333333333,"(33, 78)","(37, 81)",-7.5,4.5,0.03333333333333144,8
"[-7.0, -1.5]","[5.5, 0.5]",60.93333333333333,60.96666666666667,"(33, 79)","(36, 82)",-7.0,5.5,0.033333333333338544,8
"[-7.5, -1.5]","[5.0, 0.0]",60.96666666666667,61.0,"(33, 78)","(36, 83)",-7.5,5.0,0.03333333333333144,8
"[-7.0, -1.5]","[4.5, 0.0]",61.0,61.03333333333333,"(32, 79)","(36, 85)",-7.0,4.5,0.03333333333333144,8
"[-7.5, -1.0]","[5.5, 0.0]",61.03333333333333,61.06666666666666,"(32, 79)","(36, 86)",-7.5,5.5,0.03333333333333144,8
"[-6.5, -2.0]","[5.0, 0.0]",61.06666666666666,61.1,"(32, 81)","(36, 85)",-6.5,5.0,0.033333333333338544,8
"[-7.5, -2.0]","[3.5, 0.0]",61.1,61.13333333333333,"(32, 78)","(36, 82)",-7.5,3.5,0.03333333333333144,8
"[-6.0, -2.0]","[4.0, 0.0]",61.13333333333333,61.166666666666664,"(32, 78)","(35, 81)",-6.0,4.0,0.03333333333333144,8
"[-7.0, -1.0]","[3.5, -0.5]",61.166666666666664,61.2,"(31, 78)","(34, 81)",-7.0,3.5,0.033333333333338544,8
"[-7.0, -1.5]","[4.5, 0.0]",61.2,61.233333333333334,"(32, 79)","(35, 82)",-7.0,4.5,0.03333333333333144,8
"[-7.5, -2.0]","[6.0, 0.5]",61.233333333333334,61.266666666666666,"(34, 78)","(36, 81)",-7.5,6.0,0.03333333333333144,8
"[-7.0, -2.0]","[6.5, 0.0]",61.266666666666666,61.3,"(35, 81)","(37, 86)",-7.0,6.5,0.03333333333333144,8
"[-7.5, -2.5]","[2.0, -0.5]",61.3,61.333333333333336,"(35, 81)","(37, 85)",-7.5,2.0,0.033333333333338544,8
"[-8.5, -2.5]","[2.5, -0.5]",61.333333333333336,61.36666666666667,"(35, 81)","(37, 87)",-8.5,2.5,0.03333333333333144,8
"[-7.5, -2.5]","[2.5, -0.5]",61.36666666666667,61.4,"(36, 80)","(39, 86)",-7.5,2.5,0.03333333333333144,8
"[-7.0, -3.0]","[4.0, -0.5]",61.4,61.43333333333333,"(36, 78)","(39, 81)",-7.0,4.0,0.03333333333333144,8
"[-6.0, -2.0]","[5.5, -0.5]",61.43333333333333,61.46666666666667,"(36, 78)","(39, 80)",-6.0,5.5,0.033333333333338544,8
"[-6.0, -2.0]","[6.0, 0.5]",61.46666666666667,61.5,"(36, 79)","(39, 81)",-6.0,6.0,0.03333333333333144,8
"[-4.5, -2.0]","[6.5, 0.5]",61.5,61.53333333333333,"(35, 78)","(38, 78)",-4.5,6.5,0.03333333333333144,8
"[-5.0, -1.5]","[6.0, 0.0]",61.53333333333333,61.56666666666666,"(37, 79)","(39, 83)",-5.0,6.0,0.03333333333333144,8
"[-5.5, -2.5]","[4.5, -0.5]",61.56666666666666,61.6,"(35, 79)","(39, 83)",-5.5,4.5,0.033333333333338544,8
"[-5.5, -2.5]","[4.5, -0.5]",61.6,61.63333333333333,"(37, 81)","(39, 83)",-5.5,4.5,0.03333333333333144,8
"[-4.5, -2.5]","[5.5, -0.5]",61.63333333333333,61.666666666666664,"(35, 78)","(38, 78)",-4.5,5.5,0.03333333333333144,8
"[-4.0, -1.5]","[8.0, 0.0]",61.666666666666664,61.7,"(34, 80)","(37, 83)",-4.0,8.0,0.033333333333338544,8
"[-4.0, -2.0]","[7.5, 0.5]",61.7,61.733333333333334,"(36, 81)","(38, 83)",-4.0,7.5,0.03333333333333144,8
"[-3.5, -2.0]","[7.5, 0.0]",61.733333333333334,61.766666666666666,"(37, 81)","(39, 83)",-3.5,7.5,0.03333333333333144,8
"[-3.5, -2.5]","[8.5, -0.5]",61.766666666666666,61.8,"(36, 81)","(38, 83)",-3.5,8.5,0.03333333333333144,8
"[-3.5, -2.0]","[7.5, 0.0]",61.8,61.833333333333336,"(36, 81)","(38, 79)",-3.5,7.5,0.033333333333338544,8
"[-3.5, -2.0]","[9.5, 0.0]",61.833333333333336,61.86666666666667,"(36, 79)","(38, 79)",-3.5,9.5,0.03333333333333144,8
"[-3.5, -2.0]","[8.5, 1.0]",61.86666666666667,61.9,"(35, 78)","(38, 78)",-3.5,8.5,0.03333333333333144,8
"[-8.0, -2.5]","[3.0, -1.0]",61.9,61.93333333333333,"(34, 79)","(37, 78)",-8.0,3.0,0.03333333333333144,8
"[-8.5, -2.0]","[4.0, -0.5]",61.93333333333333,61.96666666666667,"(35, 81)","(37, 81)",-8.5,4.0,0.033333333333338544,8
"[-9.5, -2.5]","[-0.5, -1.5]",61.96666666666667,62.0,"(35, 79)","(37, 80)",-9.5,-0.5,0.03333333333333144,8
"[-8.5, -2.5]","[2.0, -1.5]",62.0,62.03333333333333,"(35, 80)","(37, 80)",-8.5,2.0,0.03333333333333144,8
"[-10.0, -1.5]","[2.0, -0.5]",62.03333333333333,62.06666666666666,"(33, 78)","(36, 79)",-10.0,2.0,0.03333333333333144,8
"[-9.0, -1.5]","[1.5, -1.0]",62.06666666666666,62.1,"(35, 81)","(37, 82)",-9.0,1.5,0.033333333333338544,8
"[-9.5, -1.5]","[0.0, -1.5]",62.1,62.13333333333333,"(35, 80)","(37, 81)",-9.5,0.0,0.03333333333333144,8
"[-10.0, -1.5]","[1.5, -0.5]",62.13333333333333,62.166666666666664,"(34, 80)","(36, 81)",-10.0,1.5,0.03333333333333144,8
"[-9.0, -2.0]","[-0.5, -1.0]",62.166666666666664,62.2,"(35, 78)","(37, 79)",-9.0,-0.5,0.033333333333338544,8
"[-9.0, -2.5]","[2.5, -0.5]",62.2,62.233333333333334,"(35, 79)","(37, 79)",-9.0,2.5,0.03333333333333144,8
"[-8.5, -2.5]","[3.5, -0.5]",62.233333333333334,62.266666666666666,"(35, 79)","(37, 79)",-8.5,3.5,0.03333333333333144,8
"[-8.5, -2.5]","[3.5, -0.5]",62.266666666666666,62.3,"(33, 80)","(36, 80)",-8.5,3.5,0.03333333333333144,8
"[-8.0, -1.5]","[3.0, -1.0]",62.3,62.333333333333336,"(35, 82)","(37, 84)",-8.0,3.0,0.033333333333338544,8
"[-8.0, -1.5]","[0.0, -0.5]",62.333333333333336,62.36666666666667,"(34, 80)","(37, 84)",-8.0,0.0,0.03333333333333144,8
"[-9.0, -2.0]","[1.0, -1.5]",62.36666666666667,62.4,"(36, 81)","(38, 84)",-9.0,1.0,0.03333333333333144,8
"[-8.5, -2.0]","[1.0, -1.0]",62.4,62.43333333333333,"(34, 79)","(38, 82)",-8.5,1.0,0.03333333333333144,8
"[-7.5, -2.0]","[4.0, -1.0]",62.43333333333333,62.46666666666667,"(34, 78)","(36, 79)",-7.5,4.0,0.033333333333338544,8
"[-8.0, -2.0]","[3.5, 0.0]",62.46666666666667,62.5,"(35, 80)","(37, 82)",-8.0,3.5,0.03333333333333144,8
"[-8.0, -1.5]","[3.0, -0.5]",62.5,62.53333333333333,"(34, 79)","(37, 79)",-8.0,3.0,0.03333333333333144,8
"[-8.5, -2.0]","[5.5, -0.5]",62.53333333333333,62.56666666666666,"(34, 81)","(36, 84)",-8.5,5.5,0.03333333333333144,8
"[-7.5, -2.0]","[2.0, -1.0]",62.56666666666666,62.6,"(34, 81)","(37, 81)",-7.5,2.0,0.033333333333338544,8
"[-7.5, -2.0]","[3.5, -0.5]",62.6,62.63333333333333,"(33, 81)","(36, 86)",-7.5,3.5,0.03333333333333144,8
"[-7.5, -1.5]","[1.0, -1.0]",62.63333333333333,62.666666666666664,"(34, 80)","(37, 83)",-7.5,1.0,0.03333333333333144,8
"[-8.0, -2.0]","[2.5, -1.5]",62.666666666666664,62.7,"(35, 80)","(37, 81)",-8.0,2.5,0.033333333333338544,8
"[-8.0, -1.5]","[3.5, -0.5]",62.7,62.733333333333334,"(35, 82)","(38, 85)",-8.0,3.5,0.03333333333333144,8
"[-8.0, -2.5]","[2.5, -1.0]",62.733333333333334,62.766666666666666,"(35, 81)","(37, 83)",-8.0,2.5,0.03333333333333144,8
"[-7.5, -2.5]","[3.5, -0.5]",62.766666666666666,62.8,"(34, 80)","(38, 83)",-7.5,3.5,0.03333333333333144,8
"[-7.0, -2.0]","[3.5, -1.0]",62.8,62.833333333333336,"(35, 80)","(38, 82)",-7.0,3.5,0.033333333333338544,8
"[-7.0, -1.5]","[3.0, -1.0]",62.833333333333336,62.86666666666667,"(35, 81)","(38, 83)",-7.0,3.0,0.03333333333333144,8
"[-7.5, -2.5]","[4.5, 0.0]",62.86666666666667,62.9,"(35, 80)","(37, 80)",-7.5,4.5,0.03333333333333144,8
"[-7.0, -2.5]","[5.0, -0.5]",62.9,62.93333333333333,"(35, 82)","(37, 81)",-7.0,5.0,0.03333333333333144,8
"[-7.0, -2.5]","[4.5, -0.5]",62.93333333333333,62.96666666666667,"(35, 80)","(38, 79)",-7.0,4.5,0.033333333333338544,8
